district,province,agro_climatic_zone,season,farm_size_acres,variety,soil_type,irrigation_type,seasonal_rainfall_mm,avg_temperature_c,avg_relative_humidity_pct,fertilizer_kg_per_acre,previous_yield_kg_per_acre,pest_disease_level,planting_density_plants_per_acre,seed_rate_kg_per_acre,soil_ph,soil_organic_matter_pct,yield_kg_per_acre
Anuradhapura,North Central,Dry,Maha,2.9406962501882195,OPV_Local,Loam,Rainfed,1217.641683068941,28.424914518272203,68.34493020978536,78.74143350110819,2987.7688847594536,Medium,8461,6.759929621213097,6.761441176961753,0.3,4077.8834593934644
Badulla,Uva,Intermediate,Maha,2.976191412314916,Hybrid_A,Clay,Canal,1515.1354743232657,26.184294503463878,76.66015365462792,66.38142579092974,1941.5304358969265,None,9316,10.291448443592165,6.701763949963359,1.990896006234279,4300.0
Anuradhapura,North Central,Dry,Maha,0.47025993654443443,Hybrid_B,Clay,Tank,871.3891524805947,28.476658550062076,60.75306757406442,80.45392931869117,2278.4757391048715,Medium,7589,8.211886149623847,5.992265151776622,0.7955306135763189,3117.347994488303
Anuradhapura,North Central,Dry,Maha,2.4087680528073303,Hybrid_A,Clay,Rainfed,1121.5395239821146,29.524874726008573,64.72712873493148,119.36965346434798,2500.5718415501997,High,9542,7.6301995920259715,5.9025269728955125,2.858478613615847,4074.746715696056
Ampara,Eastern,Dry,Maha,3.4642884294331573,Hybrid_B,Loam,Canal,598.3356271006783,29.284959797427042,81.8926765933002,45.5275863138567,3032.798499895372,Medium,8362,8.597285989600756,5.924181968600942,3.4840370025074097,2878.8968367985267
Ampara,Eastern,Dry,Maha,1.7763302185454777,Hybrid_A,Sandy,Tank,1116.0183414728206,31.637233598663325,71.80445370831343,77.48031958894732,3222.92072057107,Low,8178,9.709713686171693,7.260574480826996,0.6577632116535532,4283.411382666518
Monaragala,Uva,Dry,Maha,1.5866743775813705,Hybrid_B,Clay,Rainfed,1341.201875190385,29.133385788218245,75.74692949241262,80.82418352449346,2793.741770641998,Low,7523,8.804768572240679,6.139217392673486,1.5794972880724436,4300.0
Anuradhapura,North Central,Dry,Yala,2.3982834462765545,Hybrid_B,Loam,Tank,723.9570083683951,28.558903802235754,72.93399672130973,63.307906655434124,2907.9069673497947,Low,8008,8.309558958278956,6.356039416463128,2.1284154845087193,3431.5974702762114
Badulla,Uva,Intermediate,Yala,2.7749302400163454,Hybrid_A,Loam,Rainfed,1087.8550661267134,26.290842116725255,76.76666832269055,59.64297188096482,3289.5394916523846,Low,8275,8.95566362087029,6.709720969627769,1.0329747112226415,3895.061006585121
Anuradhapura,North Central,Dry,Maha,1.4944019216820825,Hybrid_A,Clay,Tank,1306.8197552624351,31.986518110834112,74.83229283056194,93.73173165798511,2968.6603936922183,Low,9428,9.314772970609678,6.70500723740118,2.148796408433232,4300.0
Anuradhapura,North Central,Dry,Yala,3.0291833617182413,OPV_Local,Loam,Tank,1118.150185125917,29.731945935633156,80.0670443146488,86.0034109025939,2635.146550315063,Low,7166,6.466122903962131,6.968050314201401,1.8802051923698522,3897.829462251421
Hambantota,Southern,Dry,Maha,1.2734267902955265,Hybrid_A,Sandy,Rainfed,1684.7724065067305,31.677984694434898,59.608867292306904,30.076866995147476,3518.490170004619,None,9606,8.556570804259017,6.637809866205122,1.6785250747053815,4300.0
Hambantota,Southern,Dry,Yala,2.721305515509626,Hybrid_B,Loam,Rainfed,779.2891672454775,30.355430261389298,74.87197404981431,40.638252437081476,3379.2071281138533,High,7532,9.964073108166996,6.604714065045685,2.3484640457662813,3026.2155828533982
Anuradhapura,North Central,Dry,Maha,1.5495200681848165,Hybrid_A,Clay,Rainfed,1158.3261078590633,29.89064087994199,68.85390228487961,77.31134873051593,3129.0122336579193,Low,7491,9.163970795081624,5.92329906891808,0.9995132424526394,4032.412282776196
Anuradhapura,North Central,Dry,Maha,1.0235371032868636,Hybrid_A,Sandy,Canal,874.1249697077836,28.400269519518535,84.26782337997447,89.10981273372107,2477.3824143869588,Low,8177,8.81146900415424,5.889869673328651,1.7753360332963226,3431.7573101688204
Badulla,Uva,Intermediate,Maha,1.83440987688303,Hybrid_A,Clay,Rainfed,1449.116969624692,27.52197183665169,74.44445018882963,56.93771974594215,1981.7344831930664,Low,9501,7.659224837317397,5.64907196195062,2.125987580172103,4117.529471509648
Badulla,Uva,Intermediate,Maha,1.5288247209598669,Hybrid_A,Sandy,Tube well,1235.252421460101,26.914680815530453,75.396488063648,54.129165217960434,2323.700305855039,Medium,10363,10.024158861551186,5.56170296283423,2.122498034935259,3805.6491666930733
Monaragala,Uva,Dry,Maha,2.0376815488358955,Hybrid_A,Loam,Tank,1231.9372644643329,30.557616674555742,67.11328569559919,50.475177515495204,2823.001030113984,None,9900,8.264814795855862,6.465200354441138,0.9455280496238279,4043.2445954382506
Badulla,Uva,Intermediate,Maha,1.0019641068651026,Hybrid_A,Loam,Rainfed,1142.3170670629465,27.96477744451728,81.83192695355757,63.40646728340225,2319.621650879482,Medium,10867,7.959319139358818,6.404820767598751,0.8494515575533899,3764.101589824681
Anuradhapura,North Central,Dry,Yala,2.9370098411411574,Hybrid_A,Loam,Canal,759.0641026643432,32.53931990793338,69.63580897211232,29.856863039853508,2605.80603386618,Low,7116,7.7089013421820045,6.571973293561652,1.5745689160785044,3145.2316319217607
Monaragala,Uva,Dry,Maha,2.1543874253482285,Hybrid_A,Clay,Tank,1405.5532531359327,27.923067715074005,61.53804860956949,36.028163518465526,2747.9441979763833,Low,7353,8.859118720213283,6.560478313763459,2.157178267956493,4300.0
Mannar,Northern,Dry,Yala,0.3,Hybrid_A,Loam,Rainfed,1017.1766088498114,30.877247781720655,60.75316547107093,40.08367166856988,3171.057715380365,Low,8649,9.945608886867518,6.2123887183530435,1.7515858979211023,3877.5730949572826
Ampara,Eastern,Dry,Maha,2.6005116237598704,Hybrid_A,Clay,Rainfed,788.7609287945871,30.551767861478694,71.675759059521,48.542644988992336,2715.0177030704294,Low,8272,7.717342691892679,6.177352657727849,0.9251082244758736,2944.147598923777
Ampara,Eastern,Dry,Maha,0.3,OPV_Local,Loam,Tube well,1210.7564445275525,30.018711874699562,68.23806645936305,67.15044577684068,3341.8057112464576,None,8236,8.20614666068025,7.272365703192925,2.1715687156814325,4300.0
Ampara,Eastern,Dry,Yala,2.1204071587779367,Hybrid_A,Loam,Canal,964.2022741285797,28.57325141516938,65.93328569432401,53.870751971782504,2654.676975617249,Medium,8264,10.22469976909668,7.06405984544653,2.496760372213891,3639.648505781239
Badulla,Uva,Intermediate,Yala,0.670742745423909,Hybrid_A,Loam,Tank,964.6419720166645,26.191284016689742,68.56692709513415,78.83757543917557,1580.077610333142,Low,10550,7.816170433230862,5.590095400175877,2.265521660670826,3344.374160775899
Anuradhapura,North Central,Dry,Yala,0.3,Hybrid_A,Loam,Tube well,970.0645604243871,31.474877481282316,68.11140068589924,86.45838108600918,3101.9786217768005,Low,10493,8.758202771531916,6.716583344290974,2.645703287200946,4099.117421324978
Badulla,Uva,Intermediate,Maha,1.0517359088172593,Hybrid_B,Clay,Rainfed,994.8438725986206,28.505521139795796,89.87667204158114,81.59034678218913,1938.6935551369475,None,8894,8.4839539683322,6.161277870837478,0.4685928788011795,3403.3723260301686
Monaragala,Uva,Dry,Yala,1.1724908052368026,Hybrid_A,Loam,Rainfed,812.128853173787,30.194724282558397,60.86135293186737,64.89985166304375,2613.9201766596634,Medium,8702,7.734774090695957,5.801108536159644,2.552591701799635,3020.13828276248
Ampara,Eastern,Dry,Maha,3.386507644339953,OPV_Local,Sandy,Canal,1286.1185697333422,30.841424818821,68.71138865451388,61.625508561304244,2766.7584352846475,Low,8803,9.132816781249783,6.062637788029264,1.8956238029878505,4143.089037394176
Badulla,Uva,Intermediate,Maha,3.305683829102324,Hybrid_A,Sandy,Tube well,1349.852877513386,26.737387021179895,82.96647151994068,112.67226878008381,2590.6987397905023,High,7840,6.041923367401852,6.33488468487214,2.0142726501356023,4300.0
Ampara,Eastern,Dry,Maha,3.6674763181941614,Hybrid_A,Loam,Tank,1073.5257803208824,30.51173945444961,79.57833630812965,66.81106469443245,2723.434495846607,Low,7144,8.801249173450488,6.280529701689995,1.8367346381000456,3900.7404462274603
Monaragala,Uva,Dry,Maha,1.7691373826702042,Hybrid_A,Loam,Tube well,1138.8783207247886,29.22459862526624,79.85391089511063,71.18919707017753,2876.617897185763,Medium,9523,8.473745560860502,7.026903998323775,1.43473808126001,4247.196660517633
Monaragala,Uva,Dry,Maha,1.7130918989394774,Hybrid_A,Clay,Tube well,992.7089736280038,30.788078682761977,75.72927125836675,51.263087734803456,2195.46194112689,Medium,9503,8.234812620285012,6.714057319269266,1.72526162444548,3362.4822771194135
Monaragala,Uva,Dry,Maha,0.3,Hybrid_A,Clay,Rainfed,1396.5866589380664,30.68639945244719,71.86059148483476,100.70681980165404,2491.7123935524937,Medium,8682,11.078892175720844,6.634396397531538,2.658730180619383,4300.0
Ampara,Eastern,Dry,Yala,0.5835220024630956,OPV_Local,Clay,Rainfed,1183.7512179374364,28.932307111692417,64.37750204101043,80.9939220754079,2722.7557081928126,Low,7853,7.734110439955166,6.373457265988569,2.0807178802395168,3798.6863958225904
Anuradhapura,North Central,Dry,Maha,2.1611042673306615,OPV_Local,Loam,Tube well,885.3050393101473,28.662244115745207,81.09159300978381,64.30064382773232,3020.1083465901756,None,7703,9.806516845490547,6.918212960893014,2.1092260218034524,3569.248653030033
Badulla,Uva,Intermediate,Maha,0.5355396940867383,Hybrid_A,Loam,Tank,1170.11317485151,26.070868658485946,86.65931763419779,68.17686856255793,2150.0207287602425,Low,7989,7.790312626569031,6.410366918588916,1.261913172051019,3853.4774601416643
Monaragala,Uva,Dry,Maha,0.7416396904252125,Hybrid_A,Clay,Tank,782.4335813762873,28.78578992191577,78.18780641503024,66.74560712981602,1500.0,Low,9709,7.737682011436788,7.047077129657467,2.464719012957438,2890.480387206477
Badulla,Uva,Intermediate,Maha,1.7147131122818253,Hybrid_A,Sandy,Tank,1167.3466392427272,30.168301903935205,78.51787667427502,36.47126609389461,2187.180200136492,None,10333,9.021068491690269,5.9273833282023745,2.136106647670659,3609.49801706319
Monaragala,Uva,Dry,Maha,0.7059552559122635,Hybrid_A,Loam,Tank,879.6181610678052,29.254796896260373,73.77205510299498,38.25670262403601,2515.5229427436366,Low,8376,6.588627903615036,6.501162606140034,2.3177747221763725,3406.6149110547417
Anuradhapura,North Central,Dry,Yala,0.6444232042540206,Hybrid_A,Clay,Rainfed,968.6684973701465,29.161549841437306,78.73692898737755,44.844161039950336,2289.1674235566443,Medium,11000,6.363195782152116,5.863901859817927,2.4626035264607706,3027.6838316843023
Batticaloa,Eastern,Dry,Maha,0.7857144000828473,Hybrid_B,Sandy,Rainfed,898.8305819274151,31.018132048058657,61.80460120049509,88.1136330629401,2084.656303046844,Medium,8714,7.814748383459199,6.200613743878789,2.8390455003877806,3106.971365306904
Badulla,Uva,Intermediate,Maha,2.8906718097722925,Hybrid_A,Sandy,Rainfed,1213.386220824356,28.611933422509768,66.86926487955353,51.76840164159002,2940.811765525248,None,8575,6.899759182783064,6.5620380894064825,2.4940993792510926,3934.8742146548993
Anuradhapura,North Central,Dry,Maha,2.863402233195143,Hybrid_A,Clay,Tank,1064.119346134693,30.4277117955355,70.08690728428415,77.90251572242903,2363.272104372538,Low,9701,8.162663685199549,6.9621337637226945,1.8633685757779401,3841.0803466286784
Badulla,Uva,Intermediate,Yala,4.07217390105877,Hybrid_A,Loam,Tank,1272.7855346940423,27.40104347516105,76.75748055059982,46.193225291960516,2930.1132293959986,High,8893,9.284173333438163,6.95707718968474,2.214091817542558,3909.4339859208276
Kurunegala,North Western,Intermediate,Maha,2.014112566701834,OPV_Local,Loam,Rainfed,1685.277527731861,27.829898298892275,67.63564933108795,42.15160999303999,2444.9129560918173,Low,10367,9.785720641805039,6.158762942585717,1.7644128423380137,4300.0
Ampara,Eastern,Dry,Maha,0.5728804710272972,Hybrid_B,Sandy,Canal,1147.8677273029004,28.225903395026158,78.66598399779856,90.94270133622891,2861.0610537354682,High,7793,9.698104120007786,5.589857562431725,1.3582861101856047,3950.0215627642847
Anuradhapura,North Central,Dry,Maha,1.9330878025807667,Hybrid_B,Sandy,Rainfed,1482.3507255449679,31.22234824895814,72.4943628288582,129.6480981280049,2767.4570207138836,Medium,9146,10.029526967631737,6.567208442032143,1.7149869866430885,4300.0
Badulla,Uva,Intermediate,Maha,1.8950080552992419,Hybrid_A,Loam,Tank,1565.0865524769981,28.253816609635354,82.07744687438,67.2206789990971,2854.200907809195,High,8529,7.552490221454305,6.708399518664732,2.0665518702279044,4300.0
Badulla,Uva,Intermediate,Maha,1.4729010251426133,Hybrid_A,Loam,Tank,1430.793573472778,27.157882613243725,73.76564437582712,54.42665172278398,2907.366406224093,Medium,7715,9.33123968453537,7.352010145494905,1.9023377876146224,4300.0
Badulla,Uva,Intermediate,Maha,2.1514914928552358,Hybrid_B,Sandy,Tank,1354.528759879466,29.290254225921228,80.57494020432827,58.80066278615121,2262.217943907283,None,9077,9.336324212837523,6.359937581465704,1.456875552966423,4243.9388664659655
Anuradhapura,North Central,Dry,Maha,1.2013401754756083,Hybrid_A,Loam,Tube well,1079.880064946147,27.465762918750883,75.54291100295818,46.902531677214256,2659.612979959887,None,8190,10.041768486758295,6.263470096994872,1.3096234370053699,4044.6171693059123
Hambantota,Southern,Dry,Yala,3.604897699905723,Hybrid_B,Clay,Canal,980.2452032119486,28.735803577514307,73.8449920349684,59.78578596755031,2120.599932684303,Low,10028,6.504917074543427,7.370497207127765,1.750305221514135,3366.6459364038265
Anuradhapura,North Central,Dry,Maha,0.7509142285390922,Hybrid_A,Loam,Canal,1143.7170743113402,27.447799894990947,74.43558637634875,73.7336018416269,3621.2234396628833,Low,8246,8.31363689265687,6.292030449444375,3.076941662856602,4300.0
Monaragala,Uva,Dry,Maha,2.114018932874703,OPV_Local,Sandy,Rainfed,1271.8712627494476,31.00582164969812,75.03991327901988,96.05071913291422,2235.4572179739716,Medium,9257,9.873489966061992,6.116445400151004,0.998319219049413,3961.177631758685
Ampara,Eastern,Dry,Yala,1.2364045464357498,Hybrid_A,Loam,Rainfed,503.4033990577158,28.797825749201746,80.11105486674612,77.52765470806261,2072.4306115740437,Low,9150,9.299380017825914,6.446794807171814,1.8753532074316888,2509.414307913674
Ampara,Eastern,Dry,Yala,2.297385838243715,Hybrid_A,Sandy,Tank,613.2478351526656,31.509129072530932,61.662878306684945,61.228935271982806,2373.1861299592515,None,8708,8.350174928394063,5.969665314811195,2.6471894691759235,2843.6496039359085
Monaragala,Uva,Dry,Maha,1.6113229129117967,Hybrid_A,Loam,Canal,591.0042533668814,30.069467206537897,76.98820222389269,47.25044986978222,2997.5608142033097,Low,9529,6.245818652085736,6.90224854716821,2.725139285686388,3100.1005618437543
Monaragala,Uva,Dry,Maha,2.512885143781239,Hybrid_B,Clay,Tank,1258.812124563163,27.93249482449078,78.8075775194972,21.940108200890172,2822.598848045938,Low,8511,10.344611535904642,6.5015531649068325,2.3288614030958863,3907.9481249257783
Ampara,Eastern,Dry,Maha,3.3276865284208537,Hybrid_A,Sandy,Rainfed,1383.8600186560939,29.16069098179768,67.11200522421386,43.89861085826898,2210.9584271390336,Low,8715,10.448437249066496,5.655687960569891,1.911740832531519,3916.9197603428283
Anuradhapura,North Central,Dry,Maha,0.783137083050728,Hybrid_B,Loam,Tube well,1150.0132437041495,30.25264097668782,79.41396933169406,78.50731681864082,2665.3223272980213,None,8890,7.319390901162792,6.425746684722904,1.9853767375252134,4274.556857902933
Monaragala,Uva,Dry,Yala,0.5041855629446945,Hybrid_A,Loam,Rainfed,790.4725239163996,28.647744303578893,78.34413642465269,80.73468109102873,3057.2494270091256,Low,9651,7.79658098524808,6.009535400433714,0.7213198069871478,3512.096992309649
Ampara,Eastern,Dry,Maha,1.1566262541459,Hybrid_A,Clay,Rainfed,1567.4695294720218,28.801159687752477,73.47524887052171,66.01810444655453,2431.081323818053,High,8458,8.530714332828419,5.866853431834569,3.0540026635818895,4300.0
Monaragala,Uva,Dry,Yala,1.23845447343412,Hybrid_A,Loam,Tank,1185.9645145986678,31.17605044135637,76.2980932993942,107.35770862293964,3766.4870830681934,None,10462,7.983928882271424,5.31148987913066,2.419962675857982,4300.0
Ampara,Eastern,Dry,Maha,2.003491611711757,Hybrid_B,Loam,Rainfed,1162.5289518268487,28.077103700368976,79.02692177511987,97.96765156999294,3081.0158951192057,Medium,7684,6.729646859901716,6.2918602687085095,1.9554394401788406,4291.760404965746
Ampara,Eastern,Dry,Maha,0.8154484494694041,Hybrid_B,Clay,Tank,974.8340251044491,28.500720930689866,80.263833232962,88.97739179358813,1907.212881953387,Medium,8960,6.535654422592718,5.912234545793225,2.4824168905482344,3234.541104562309
Monaragala,Uva,Dry,Maha,0.6040088885530337,Hybrid_A,Loam,Rainfed,1101.9996722120559,30.40228256536889,78.57597381060481,39.72325285513233,2204.0072893739625,Low,7558,9.369945644932251,6.555512367976033,1.65276483774135,3399.646176371501
Ampara,Eastern,Dry,Maha,1.5178237045950165,Hybrid_A,Sandy,Tank,985.5901509671721,29.819562833765602,66.98518682015192,72.2636016450608,2306.0171408099905,Low,8954,7.050980702003446,6.22101829180063,1.9025801297319749,3549.7532642928304
Anuradhapura,North Central,Dry,Maha,2.702641861727837,Hybrid_A,Loam,Tube well,917.3515906159897,30.209113242317528,73.18360510914333,93.93351680170856,2722.1971654370545,Low,9910,8.672291388614761,5.8180270390626605,1.3306195843692854,3796.7864741426624
Hambantota,Southern,Dry,Maha,1.1909053598002624,Hybrid_B,Clay,Tank,1294.1148840772387,29.624758412049786,77.76782273509129,37.49607703535681,2950.034901254682,Medium,8250,7.1081434103442085,6.690932185797054,1.5996893199932318,4071.1934707678224
Badulla,Uva,Intermediate,Maha,0.9706630476654409,Hybrid_B,Loam,Rainfed,1556.3137861599666,27.231913689326703,78.44563335018425,71.45825979619036,2316.7803907438697,Low,9955,8.027471301421643,6.2887107408919585,2.053042051339331,4300.0
Anuradhapura,North Central,Dry,Maha,2.065114113335284,Hybrid_A,Loam,Tank,596.2978340063939,26.795818920486067,73.26836244989032,65.9988545691757,2928.915739291292,Low,9397,6.325008478080839,6.123385182834592,1.5866300929249926,3237.9240675147607
Anuradhapura,North Central,Dry,Maha,2.116829137710041,Hybrid_A,Loam,Tank,1039.5303864878674,28.40476194523498,73.32357669272899,22.827254576739456,2923.0237875452285,High,10071,8.118379807381109,7.327902165492565,2.322132508120815,3703.75742856859
Ampara,Eastern,Dry,Yala,0.3,Hybrid_A,Sandy,Tube well,846.913447101364,28.776755716572737,69.5764002553726,42.18746449136292,3225.595197453039,Medium,7871,7.294551384256575,6.417266363535202,2.6584033224962003,3409.7532611772212
Ampara,Eastern,Dry,Maha,1.282875199020169,Hybrid_B,Clay,Tank,1184.7567411598416,29.620201338068213,85.05143632705949,94.82863234143977,2811.2826406726904,Medium,9450,8.225815764978234,5.678028756068856,1.1843224795582206,4108.501208712041
Anuradhapura,North Central,Dry,Maha,3.6410174141583855,Hybrid_A,Loam,Canal,1388.7186098783957,26.911128614287257,79.46743772741307,86.20312208512094,2804.3642138501637,Low,8352,8.164593739760345,6.84549410095083,2.1699780931923605,4300.0
Badulla,Uva,Intermediate,Yala,2.673942121536247,Hybrid_A,Loam,Canal,964.2277421058046,28.09676529410365,75.27339551512085,59.15032751715101,2158.0315570874336,Medium,8840,7.931435378172118,6.5702656322503135,0.6726820803683977,3365.784953782697
Anuradhapura,North Central,Dry,Maha,1.969040892499498,Hybrid_A,Loam,Canal,1201.1912415735956,28.818798677382624,77.67622494794574,75.85570697267939,3162.6921581025044,None,10293,6.793645854996402,6.227817587301089,1.3660055927193375,4300.0
Anuradhapura,North Central,Dry,Yala,2.467428396823988,Hybrid_B,Sandy,Tube well,799.6688616072503,27.862644534162037,78.38478172331787,48.883977701129396,3134.411067330213,Low,9775,6.031106718635808,6.8701682987462505,2.078201138803517,3232.6215145903147
Ampara,Eastern,Dry,Yala,1.9615051453240493,Hybrid_A,Loam,Tube well,660.7075965781227,27.63551865494777,73.87863801744875,70.09328758161426,3314.5746385375933,Low,8357,8.960546342954984,6.340251831565985,0.3,3431.7945857117647
Anuradhapura,North Central,Dry,Yala,1.4952069393450447,Hybrid_B,Loam,Rainfed,682.4702858761327,29.290922978953173,72.8118021911046,74.04830828457239,3035.1774268759254,High,8827,10.420831775159192,6.7782423149308535,2.5971892760683635,3112.0129172820125
Ampara,Eastern,Dry,Maha,2.8982174605810718,OPV_Local,Sandy,Rainfed,813.5079982823327,30.81881335480679,68.37433752178858,41.3032170642228,2642.779050105914,Medium,8986,8.868220195286757,6.980720262419316,1.5099485699934534,3016.4801279165767
Anuradhapura,North Central,Dry,Maha,3.463831275079799,Hybrid_A,Sandy,Tank,1236.5117088292805,28.792099773935757,78.2440289202413,75.04905837782515,2149.663852391297,Low,7738,7.6616052738488385,7.138404468281368,1.4450464837815262,3750.2050047167168
Anuradhapura,North Central,Dry,Maha,2.6521624929335705,Hybrid_B,Sandy,Rainfed,1073.3465548667755,29.71129432872776,79.63361621133694,76.44027538460927,3101.601874032452,None,10066,8.008772722408578,6.758256198212159,1.588905468855481,4080.548244224776
Monaragala,Uva,Dry,Yala,1.309676045641524,Hybrid_A,Sandy,Rainfed,663.6073998627448,28.7708555361663,63.162244959952616,78.297745333981,3093.566398448827,None,7547,7.211758779473014,5.968534806311344,1.0086465044359727,3207.0577190389477
Badulla,Uva,Intermediate,Maha,1.3662389062330662,Hybrid_A,Loam,Tank,1391.8859753324832,27.417776975974597,79.1319291275577,70.03819982361264,2127.1719550587727,Medium,10059,8.390729921374591,7.117648159734897,2.1366547296850613,4300.0
Monaragala,Uva,Dry,Yala,2.8711625099889324,Hybrid_A,Sandy,Tube well,1597.894298896477,30.81271832074227,69.84351205117493,75.92585857235606,2194.550836804835,Medium,10122,5.5,6.322382708748145,3.4369894854361167,4300.0
Anuradhapura,North Central,Dry,Maha,1.0391661451608913,Hybrid_A,Sandy,Canal,1392.3991030271354,28.362816414816397,64.2191453063461,48.79093220537909,2899.4543467986937,None,8347,10.498370945984103,6.415388296026434,1.031872005379813,4236.829844442496
Hambantota,Southern,Dry,Maha,2.7554509107588157,Hybrid_B,Loam,Rainfed,847.5950923966287,30.367333003424914,70.90628339104187,91.25631721330299,2770.698139437431,Medium,9575,9.057723148461076,6.9841084428288625,2.5734526953110315,3367.6057321568505
Anuradhapura,North Central,Dry,Yala,0.3,OPV_Local,Loam,Tube well,883.0701335730098,30.222186577258096,68.64795713656292,79.80448270726146,2989.480043238814,None,8734,7.801893569251643,5.941281271255516,3.6354217154671784,3489.2999872121327
Badulla,Uva,Intermediate,Maha,0.7230994435843845,Hybrid_B,Loam,Canal,1628.987973560222,26.650342436976338,79.04974556548521,68.81866867418267,2390.807711924226,Medium,8893,9.11637504144712,6.663198333290065,2.648605273070606,4300.0
Monaragala,Uva,Dry,Maha,1.2779252890474841,Hybrid_A,Loam,Tank,1492.3580675577664,29.351986011683568,82.43371740726495,79.18884171035096,2498.5816133257044,Low,8689,6.684249850142398,6.251005167716708,0.9824149463104614,4300.0
Anuradhapura,North Central,Dry,Maha,1.486853270537515,Hybrid_A,Clay,Rainfed,1338.9921647106894,29.897534418267842,86.12111874814795,49.44639799901631,1910.045858077192,None,9238,8.331384835654898,6.612203694504363,2.49946280626415,3751.6453757620316
Hambantota,Southern,Dry,Maha,0.3,Hybrid_A,Clay,Canal,1446.6721039122897,28.03264603560165,76.57265606806628,62.726786076065764,3287.071230604009,Medium,9448,9.148261122840564,6.499895197815504,1.5238774507681583,4300.0
Ampara,Eastern,Dry,Yala,0.5861063170867649,Hybrid_B,Loam,Canal,674.3222257725513,29.30273362343533,75.70658978578871,92.58389728244438,2606.030373551094,Low,9233,8.733828819411379,6.287599512256872,1.1729190874542663,3285.603182561229
Anuradhapura,North Central,Dry,Maha,0.9745242438791577,OPV_Local,Sandy,Rainfed,902.3246428166437,28.55331596616809,79.59046980125821,77.33132334009716,2358.014057955724,Low,8967,8.971042476757772,6.238586228424351,0.9988730345666081,3107.9547217694953
Monaragala,Uva,Dry,Maha,0.3931460818528201,Hybrid_A,Loam,Rainfed,1125.2844739087398,29.7438412025675,75.45831066440878,85.73983658427214,2743.0619630239294,Low,8180,9.003136742895807,7.025726522834166,2.332348325645298,4004.049870025003
Ampara,Eastern,Dry,Yala,1.2857563959530105,Hybrid_A,Loam,Canal,579.4001536326612,30.110317531402014,71.51110489754916,75.27264010888284,2839.9162932670824,Medium,8933,8.045063429756175,6.8079617517871664,1.305793583969868,3046.5739524555866
Hambantota,Southern,Dry,Maha,2.270665448626522,Hybrid_B,Sandy,Canal,1295.3714331900476,31.208251106301066,73.52848769219372,94.79697871688975,3371.518937109254,Low,9059,7.731578023569165,7.2233917081823265,1.9133076479180107,4300.0
Anuradhapura,North Central,Dry,Yala,1.8904150639635238,Hybrid_A,Sandy,Canal,885.3509047134262,29.23336875294709,70.71928883904987,85.98485794877223,2941.9455670004113,Medium,9638,7.926374137677517,6.907509545915335,2.5240074347874586,3591.618832989311
Anuradhapura,North Central,Dry,Maha,1.2670393469211945,Hybrid_A,Sandy,Canal,1067.039733593177,28.21455691404799,73.5423467381595,48.02632668872278,2929.515971087389,None,8447,8.34770122093619,6.030069665405204,2.4416438275441545,3851.3982924855404
Monaragala,Uva,Dry,Maha,1.7125026269865797,Hybrid_A,Sandy,Tank,880.0173018565331,28.876777620063926,68.40069985524819,98.36661338052323,3061.1104298475843,Low,8120,7.988864831029908,6.563286977418669,2.523428847812862,3952.9876821694647
Matale,Central,Intermediate,Maha,2.503363409146033,Hybrid_A,Sandy,Tank,1062.5027130230355,26.348293770987638,82.04789149224293,104.9981758984928,2803.9912818968146,Low,10445,8.530274954527115,6.673103292379019,0.7923896768356875,4170.752649722018
Anuradhapura,North Central,Dry,Yala,3.118955216426932,OPV_Local,Clay,Canal,967.0572407446781,30.01989386352599,73.71101834864436,84.07130521118945,3606.702920577326,Low,8810,8.681318776180637,5.599686795598392,2.1954444411565306,3892.696975869925
Monaragala,Uva,Dry,Maha,1.7120578721631845,Hybrid_B,Clay,Tank,1344.7652279732154,29.86587711592492,68.73768905910762,39.87223408127019,2532.5888219758444,Medium,9583,8.990062985955623,5.434444417969762,1.6668931920939318,4015.8062890647857
Badulla,Uva,Intermediate,Maha,1.5229181374470977,OPV_Local,Loam,Rainfed,1520.689186454289,28.01723108701173,73.50581726149265,90.07379405219729,3513.2164001488914,Low,7459,8.442176449247576,6.160247210477705,1.9310533963751226,4300.0
Kilinochchi,Northern,Dry,Maha,4.552239914856833,Hybrid_A,Clay,Tank,1144.774912058375,27.73357301030519,83.8193188748726,89.87174908096577,2517.7435991065577,Low,8649,9.628841773467332,6.522763036841812,0.7439173492551867,4031.636262494072
Monaragala,Uva,Dry,Maha,3.1040988833128402,Hybrid_A,Sandy,Tank,1000.3545104763796,28.833210539912496,77.9662976342061,50.254440936919366,2795.219809732068,None,9053,8.286620129950519,5.813283410831243,1.2898677139493846,3681.5435202867197
Anuradhapura,North Central,Dry,Maha,0.3,OPV_Local,Clay,Canal,853.0543087675161,28.876746819366442,67.43322276819524,58.418936158669545,2714.1750245517774,Medium,9807,7.844469149229731,6.798971624428745,2.082189165091119,3373.5499790515437
Anuradhapura,North Central,Dry,Maha,2.0497630323461147,Hybrid_A,Clay,Tank,1224.4654030721858,30.818137724179017,75.43651110614839,66.85650061260759,3635.2456049892144,Low,8791,7.33554882154177,6.384505056966817,0.9590191494337068,4300.0
