district,farm_size_acres,variety,soil_type,irrigation_type,seasonal_rainfall_mm,fertilizer_kg_per_acre,previous_yield_kg_per_acre,pest_disease_level,yield_kg_per_acre
Anuradhapura,4.549,OPV_Local,Loam,Tube well,857.2,77.6,827,2,985.3
Anuradhapura,1.437,Hybrid_B,Loam,Rainfed,450.4,90.6,2041.1,2,1174.3
Anuradhapura,1.947,OPV_Local,Loam,Tube well,946.4,89,935,2,989.9
Anuradhapura,4.595,OPV_Local,Clay,Tank,974.1,145.7,931.1,2,1066.6
Anuradhapura,1.554,Hybrid_A,Loam,Tank,903.7,68.6,2044.8,2,1780
Anuradhapura,1.223,OPV_Local,Loam,Rainfed,329.5,102.9,1132.3,3,392.5
Anuradhapura,0.565,OPV_Local,Sandy,Rainfed,370.6,213.9,1048,1,594
Anuradhapura,0.99,Hybrid_A,Sandy,Tube well,914.3,190.4,2153.7,2,1660.1
Anuradhapura,1.192,OPV_Local,Sandy,Tank,833.9,126.6,1451.3,3,750.7
Anuradhapura,0.38,Hybrid_B,Clay,Tube well,418.6,58,1122,1,1118.3
Anuradhapura,0.587,Hybrid_B,Loam,Tank,892,76.6,1294.2,3,979.2
Anuradhapura,1.21,Hybrid_A,Clay,Tank,812.5,95.4,0,1,1655.6
Anuradhapura,2.527,Hybrid_B,Loam,Tube well,957.4,182.7,1618.1,1,2003.7
Anuradhapura,0.854,Hybrid_B,Loam,Canal,302.2,170.2,1469.4,3,1071.2
Anuradhapura,2.159,OPV_Local,Clay,Tank,977.9,46.3,1021.5,2,833.8
Anuradhapura,4.644,Hybrid_A,Sandy,Canal,1030.5,109.3,1853.7,2,1740.3
Anuradhapura,3.662,OPV_Local,Loam,Rainfed,997.8,169.9,1232.5,0,1348.4
Anuradhapura,1.844,Hybrid_B,Loam,Canal,554.7,201.9,1500.6,2,1516.1
Anuradhapura,8.373,OPV_Local,Loam,Canal,435,132.6,446.3,2,826.7
Anuradhapura,1.193,Hybrid_A,Clay,Tank,328.2,97.9,2036.7,3,1029.7
Anuradhapura,1.06,Hybrid_B,Loam,Canal,885.6,198.6,1850.5,3,1314.5
Anuradhapura,1.15,OPV_Local,Loam,Tank,914.6,97.1,877.4,2,1074.8
Anuradhapura,1.719,Hybrid_A,Sandy,Rainfed,841,80.6,2202.2,1,1549.9
Anuradhapura,1.089,Hybrid_B,Clay,Rainfed,957.3,153.1,1675.2,1,1572.6
Anuradhapura,0.442,OPV_Local,Sandy,Canal,886.8,154.6,0,3,513.7
Anuradhapura,0.757,OPV_Local,Sandy,Rainfed,384.6,158.4,1015.5,2,529.2
Anuradhapura,4.43,Hybrid_A,Sandy,Tube well,438.7,81,1710.3,1,1506.3
Anuradhapura,0.409,OPV_Local,Loam,Rainfed,864.4,215.7,0,2,799
Anuradhapura,0.982,OPV_Local,Loam,Rainfed,740.9,108.8,973.3,1,1049.3
Anuradhapura,0.42,Hybrid_A,Sandy,Rainfed,904.8,87.4,0,2,1103.9
Anuradhapura,0.922,Hybrid_B,Sandy,Tank,341.8,116,1937.2,2,1159.1
Anuradhapura,1.519,OPV_Local,Sandy,Rainfed,434.7,164.5,1142.3,2,732
Anuradhapura,1.505,OPV_Local,Loam,Tube well,390.6,218.5,1284.8,3,743.1
Anuradhapura,1.546,Hybrid_A,Sandy,Tank,825.4,68.3,1658.1,3,986.4
Anuradhapura,1.469,OPV_Local,Loam,Canal,860.4,49.2,1083.6,1,893
Anuradhapura,0.509,Hybrid_B,Loam,Canal,764,42.3,1813.8,1,1560.6
Anuradhapura,1.485,Hybrid_A,Clay,Tank,745.1,132.4,1846.4,2,1548.9
Anuradhapura,1.963,Hybrid_A,Clay,Canal,818.6,170.6,1927.1,3,1422.4
Anuradhapura,1.664,OPV_Local,Clay,Tank,781.7,173.2,1121.7,1,1168.9
Anuradhapura,3.943,OPV_Local,Loam,Rainfed,784.6,171.3,0,2,978.2
Anuradhapura,4.424,Hybrid_B,Sandy,Rainfed,875.9,166,2256.7,2,1357.3
Anuradhapura,9.788,OPV_Local,Sandy,Tank,870.4,71.4,0,0,963.8
Anuradhapura,0.348,OPV_Local,Loam,Tank,788.5,101.4,893,1,1055
Anuradhapura,1.397,Hybrid_B,Loam,Canal,832.6,161.4,1814.3,2,1837.9
Anuradhapura,1.866,Hybrid_A,Loam,Rainfed,758.7,181.4,2223.8,2,1807.2
Anuradhapura,1.853,OPV_Local,Sandy,Rainfed,446.4,147.2,1499.4,1,702.4
Anuradhapura,3.435,Hybrid_A,Clay,Rainfed,356.8,117.3,0,2,828.1
Anuradhapura,3,Hybrid_B,Loam,Tube well,810.8,138.5,1774,2,1610.1
Anuradhapura,1.559,Hybrid_B,Loam,Tank,908.5,119.5,1333.6,2,1621.9
Anuradhapura,2.884,OPV_Local,Loam,Tank,398.5,149.4,0,3,686.9
Anuradhapura,0.296,OPV_Local,Loam,Canal,678.4,88.1,677.1,2,1025.2
Anuradhapura,2.449,OPV_Local,Clay,Rainfed,839.9,43.9,979.8,2,541
Anuradhapura,1.564,Hybrid_B,Loam,Canal,332,47.8,2166,3,862.4
Anuradhapura,7.608,OPV_Local,Clay,Tube well,703.7,119.7,1146.3,1,1101.7
Anuradhapura,1.698,Hybrid_A,Sandy,Tank,351.3,188.1,2042.3,1,1408.1
Anuradhapura,1.574,Hybrid_A,Sandy,Canal,910.5,67.1,1494.5,0,1787.4
Anuradhapura,0.874,OPV_Local,Sandy,Tank,389.6,55.7,841.6,3,441.2
Anuradhapura,1.278,OPV_Local,Sandy,Rainfed,725.3,97.1,497.8,3,459.1
Anuradhapura,2.483,Hybrid_B,Clay,Rainfed,413.3,208.4,1117.9,2,897.4
Anuradhapura,3.163,Hybrid_B,Sandy,Rainfed,700.9,185.9,1508.9,3,975.1
Anuradhapura,0.415,Hybrid_B,Clay,Rainfed,449,157.8,1763,3,780.5
Anuradhapura,0.496,Hybrid_A,Loam,Canal,954,107.9,0,3,1375.9
Anuradhapura,1.135,OPV_Local,Loam,Tube well,419.5,217.1,1207.8,2,916.7
Anuradhapura,0.378,OPV_Local,Sandy,Canal,874.9,177.4,965.8,1,961.1
Anuradhapura,0.825,Hybrid_B,Sandy,Tube well,995.3,215.3,1849.9,3,1100.3
Anuradhapura,0.915,OPV_Local,Loam,Rainfed,926.6,112.4,1280.5,0,1126.4
Anuradhapura,0.772,Hybrid_B,Loam,Tube well,360.7,95.9,1382.4,0,1509.9
Anuradhapura,1.082,OPV_Local,Loam,Canal,937.1,101.5,841,1,1327.4
Anuradhapura,1.976,Hybrid_B,Sandy,Tank,895,73.4,1204.2,2,1093.1
Anuradhapura,1.038,Hybrid_B,Loam,Tank,899.1,184.4,1489.1,2,1767.6
Anuradhapura,9.859,OPV_Local,Loam,Rainfed,313.9,58.9,1181.3,1,712.3
Anuradhapura,1.166,Hybrid_A,Clay,Tank,352.8,118.7,1487.8,2,1318.8
Anuradhapura,1.869,Hybrid_B,Loam,Tank,742.1,120.6,1992.4,1,2156.2
Anuradhapura,0.307,Hybrid_A,Sandy,Tank,719.8,166,1911.3,2,1528.1
Anuradhapura,4.223,Hybrid_B,Loam,Rainfed,1037.3,184.8,0,3,1263.6
Anuradhapura,3.244,Hybrid_B,Clay,Rainfed,410.3,119,0,1,1142.5
Anuradhapura,1.7,OPV_Local,Clay,Tank,1143.6,88.7,760.7,1,903.1
Anuradhapura,1.622,OPV_Local,Clay,Rainfed,316,80.1,965.1,2,450.2
Anuradhapura,2.236,OPV_Local,Clay,Rainfed,752.9,91.9,1161.8,2,790.4
Anuradhapura,4.311,Hybrid_B,Sandy,Tank,930.5,107.2,1449.3,3,1110.6
Anuradhapura,1.115,OPV_Local,Sandy,Tank,752.8,54.1,1102.6,3,542.9
Anuradhapura,2.539,Hybrid_B,Loam,Rainfed,461.2,112,0,3,934.5
Anuradhapura,1.548,OPV_Local,Loam,Tube well,450,133,1025.8,2,961.1
Anuradhapura,2.803,Hybrid_A,Clay,Rainfed,885.5,105.4,2165.8,2,1464.9
Anuradhapura,2.843,OPV_Local,Loam,Tank,846.1,48.6,557.4,2,701.3
Anuradhapura,1.001,OPV_Local,Loam,Tube well,1018.2,147.1,701.7,2,1098.9
Anuradhapura,0.302,Hybrid_A,Loam,Tank,891.4,198.7,1666,3,1529.2
Anuradhapura,1.642,OPV_Local,Loam,Canal,897.2,90.8,725.8,1,1083.5
Anuradhapura,1.573,Hybrid_A,Loam,Tank,336.2,164.5,1815.2,3,1271.2
Anuradhapura,1.376,OPV_Local,Loam,Rainfed,770,116.8,1659,2,938.5
Anuradhapura,4.17,Hybrid_B,Clay,Tube well,1038.8,94.9,1607,0,1622.8
Anuradhapura,1.331,OPV_Local,Loam,Tank,842.9,218,0,1,1148.1
Anuradhapura,9.671,Hybrid_A,Loam,Tank,898.2,182.1,2071.4,3,1717
Anuradhapura,0.471,Hybrid_A,Clay,Rainfed,745,48.5,1542.9,1,1191.9
Anuradhapura,2.677,OPV_Local,Loam,Tank,753.6,158.3,932,1,1243.7
Anuradhapura,1.682,OPV_Local,Clay,Tank,386.6,163.6,1116.3,0,1057.4
Anuradhapura,0.886,OPV_Local,Loam,Tube well,355,65.2,1305.5,3,571.9
Anuradhapura,2.722,OPV_Local,Loam,Rainfed,806.1,100.3,1567.2,3,774.4
Anuradhapura,0.727,OPV_Local,Loam,Rainfed,435.1,65.1,0,2,593.2
Anuradhapura,1.381,Hybrid_B,Loam,Tank,752.6,124.6,1618.8,2,1697.8
Anuradhapura,4.639,Hybrid_A,Loam,Rainfed,390.5,117.4,2044.7,1,1586.7
Anuradhapura,2.716,OPV_Local,Sandy,Rainfed,930.7,123.4,1175.1,1,935.1
Anuradhapura,3.782,Hybrid_A,Loam,Rainfed,840.7,43.8,1599.1,2,1307.5
Anuradhapura,0.783,OPV_Local,Sandy,Tube well,408.9,101.7,532.7,1,763.8
Anuradhapura,4.707,Hybrid_B,Loam,Rainfed,865.6,152.4,1946.6,3,1315.1
Anuradhapura,6.797,OPV_Local,Clay,Tank,851.8,107.1,1258,2,1077.7
Anuradhapura,1.804,OPV_Local,Sandy,Tube well,691.3,191.6,300,1,1068.9
Anuradhapura,1.947,OPV_Local,Loam,Tank,894.3,157.8,867.5,3,790.7
Anuradhapura,1.288,OPV_Local,Sandy,Rainfed,1060.1,91.1,0,0,847.3
Anuradhapura,0.724,OPV_Local,Loam,Rainfed,833,143.8,1580.9,1,1258.2
Anuradhapura,0.779,Hybrid_A,Loam,Tank,918.4,157.7,1504.6,0,2164
Anuradhapura,1.205,Hybrid_B,Sandy,Tank,945.3,96,1887.2,2,1317.9
Anuradhapura,1.228,Hybrid_A,Loam,Rainfed,364.3,119.4,1572,2,1091.7
Anuradhapura,0.955,OPV_Local,Loam,Rainfed,948.5,110.5,0,3,746.3
Anuradhapura,1.093,Hybrid_B,Loam,Rainfed,265.6,113.3,2057.2,0,1095.8
Anuradhapura,2.903,Hybrid_A,Loam,Rainfed,292.5,105.6,1934.1,2,992.8
Anuradhapura,3.331,Hybrid_A,Loam,Tank,883,50.2,0,2,1618.3
Anuradhapura,0.573,OPV_Local,Clay,Canal,929.3,197,591.6,2,856.8
Anuradhapura,0.438,OPV_Local,Loam,Tank,757.3,136.7,341,2,911.1
Anuradhapura,7.34,Hybrid_B,Sandy,Rainfed,753.4,93,1098.3,3,953.3
Anuradhapura,3.018,Hybrid_B,Clay,Tank,845.7,72.8,1312.6,2,1249.8
Anuradhapura,4.326,OPV_Local,Loam,Tank,344.3,136.1,769.4,2,889.3
Anuradhapura,3.429,OPV_Local,Loam,Tank,1039,44.8,1163.4,1,1127.6
Anuradhapura,1.732,OPV_Local,Loam,Tube well,987.9,94.5,0,2,843.8
Anuradhapura,0.692,OPV_Local,Clay,Rainfed,298.3,159.2,954.8,2,565.9
Anuradhapura,3.079,OPV_Local,Loam,Tank,473.7,104.2,889,3,696.1
Anuradhapura,1.228,OPV_Local,Sandy,Tank,469.2,123.2,0,2,778.4
Anuradhapura,1.896,Hybrid_B,Loam,Rainfed,371,70.1,1743.4,1,1147.3
Anuradhapura,1.471,Hybrid_A,Clay,Tube well,713.1,190,0,2,1385.7
Anuradhapura,1.534,Hybrid_B,Loam,Rainfed,906.4,143.5,1281.1,1,1534.9
Anuradhapura,1.322,OPV_Local,Clay,Canal,403.3,89.1,0,3,400.9
Anuradhapura,0.347,Hybrid_B,Loam,Rainfed,813.9,149.5,1341.7,3,1065.6
Anuradhapura,1.016,OPV_Local,Sandy,Canal,1015.2,120.1,1164.5,2,960.5
Anuradhapura,1.984,Hybrid_A,Loam,Rainfed,815.2,152.2,0,3,1284
Anuradhapura,1.311,Hybrid_A,Loam,Rainfed,708.2,135.9,1986.2,1,2013.8
Anuradhapura,2.878,Hybrid_B,Sandy,Tank,455.2,75.7,1366.6,3,790.2
Anuradhapura,6.153,Hybrid_A,Clay,Canal,312.8,50.2,1970.7,1,1387.4
Anuradhapura,0.922,OPV_Local,Sandy,Tank,824.5,64.9,1209.3,0,921
Anuradhapura,1.198,OPV_Local,Loam,Rainfed,803,61.6,1405.5,0,1116.3
Anuradhapura,1.526,OPV_Local,Clay,Tank,295.6,148,1135.1,2,695.5
Anuradhapura,0.917,OPV_Local,Clay,Tube well,963,129.8,1142,2,943.2
Anuradhapura,1.404,OPV_Local,Loam,Rainfed,885.4,117.6,1151.8,2,842
Anuradhapura,1.728,Hybrid_B,Loam,Rainfed,952.1,122.7,2261.7,3,1260.6
Anuradhapura,0.507,Hybrid_B,Loam,Rainfed,461.2,83.5,1740.8,1,1353.3
Anuradhapura,1.437,OPV_Local,Sandy,Rainfed,401.8,75.7,711.3,1,594.2
Anuradhapura,1.373,Hybrid_A,Loam,Tank,820.7,116,2066,3,1538
Anuradhapura,4.736,Hybrid_B,Sandy,Tank,327.4,101.2,0,0,1078.3
Anuradhapura,1.996,OPV_Local,Sandy,Tank,835.1,162,0,2,975.9
Anuradhapura,0.34,Hybrid_A,Loam,Tank,968.4,141.3,1580.2,3,1391.6
Anuradhapura,0.672,Hybrid_B,Loam,Rainfed,493.3,121.9,1807.6,2,1158.8
Anuradhapura,1.191,OPV_Local,Sandy,Tank,955.6,129.9,667.4,3,670.9
Anuradhapura,4.7,Hybrid_B,Loam,Rainfed,923.3,194.6,1751.5,2,1571.7
Anuradhapura,1.767,OPV_Local,Sandy,Rainfed,984.1,138.3,1231.4,3,565.2
Anuradhapura,1.543,OPV_Local,Loam,Tube well,424.1,133.2,708.1,3,621.8
Anuradhapura,1.817,Hybrid_B,Loam,Rainfed,923,154.1,1302.9,3,1189.5
Anuradhapura,3.739,OPV_Local,Sandy,Tube well,936.5,57.1,762.7,2,693.9
Anuradhapura,0.424,Hybrid_A,Clay,Canal,414.2,66,2076.4,2,1188.4
Anuradhapura,1.718,Hybrid_B,Clay,Tube well,426.8,200,2237.8,1,1613.2
Anuradhapura,3.563,OPV_Local,Loam,Canal,842,87.1,959.7,2,1062.8
Anuradhapura,0.388,Hybrid_B,Loam,Rainfed,268.5,203.9,1562.1,1,893.3
Anuradhapura,4.383,OPV_Local,Loam,Canal,377.9,154.7,1239.8,2,871.6
Anuradhapura,1.674,OPV_Local,Loam,Rainfed,853.1,200.4,959.4,1,1237.5
Anuradhapura,0.71,OPV_Local,Sandy,Rainfed,714.6,104.6,630.5,1,687.4
Anuradhapura,1.092,Hybrid_A,Loam,Rainfed,883,145.8,0,2,1903.4
Anuradhapura,1.483,OPV_Local,Loam,Tube well,846.6,112.3,873.1,1,926.7
Anuradhapura,0.806,Hybrid_B,Loam,Rainfed,681.2,94.3,1570.4,3,1021.8
Anuradhapura,1.344,OPV_Local,Loam,Canal,902.3,130.1,765.8,1,1091.5
Anuradhapura,1.158,OPV_Local,Loam,Canal,459,206,1251.7,2,1019
Anuradhapura,0.285,OPV_Local,Clay,Rainfed,425.6,76.7,856.7,3,450.8
Anuradhapura,0.48,Hybrid_B,Loam,Rainfed,879.5,46.2,1376.1,3,857.8
Anuradhapura,2.583,Hybrid_A,Sandy,Canal,1038.8,100.6,1952.3,2,1664.3
Anuradhapura,7.805,OPV_Local,Loam,Rainfed,858.2,110.4,1436.5,0,1321.8
Anuradhapura,0.656,Hybrid_A,Loam,Tank,791.1,51.2,2170.6,3,1116
Anuradhapura,1.079,Hybrid_B,Clay,Tube well,957.5,107.5,2124.6,1,1574
Anuradhapura,1.571,OPV_Local,Loam,Rainfed,916.3,118.5,1214.3,0,1094.9
Anuradhapura,1.575,OPV_Local,Loam,Canal,1048.2,45.3,300,2,795
Anuradhapura,0.769,Hybrid_B,Clay,Rainfed,947.5,142.4,2075.2,2,1421.9
Anuradhapura,3.558,OPV_Local,Loam,Tank,840.8,104.3,865.8,2,801.5
Anuradhapura,1.96,OPV_Local,Sandy,Tube well,702.7,60.8,913.9,1,901.2
Anuradhapura,2.824,OPV_Local,Loam,Rainfed,916.4,105.8,1231.9,2,981.2
Anuradhapura,0.71,Hybrid_B,Sandy,Tank,742.3,47.6,0,2,999.6
Anuradhapura,1.078,OPV_Local,Loam,Canal,755.4,80.4,1187.7,3,596.8
Anuradhapura,1.413,Hybrid_A,Loam,Tube well,958.1,163.1,1750.1,2,1844.7
Anuradhapura,9.727,Hybrid_B,Loam,Rainfed,837.7,151.8,1461.9,3,1030.3
Anuradhapura,1.423,OPV_Local,Sandy,Tank,831.3,91.8,1086.7,2,983.6
Anuradhapura,0.415,Hybrid_B,Loam,Canal,867.2,126.8,1584,0,2296.7
Anuradhapura,4.59,Hybrid_B,Loam,Rainfed,370.3,71.3,2024.3,3,729.1
Anuradhapura,4.613,OPV_Local,Sandy,Canal,876.2,84.7,0,1,801.2
Anuradhapura,4.545,Hybrid_A,Sandy,Rainfed,622.1,70.7,1665.1,0,1324.3
Anuradhapura,1.526,OPV_Local,Clay,Tank,286.1,94.5,0,3,529.3
Anuradhapura,0.848,Hybrid_A,Loam,Rainfed,396.8,160.2,1771.6,1,1355.8
Anuradhapura,0.905,Hybrid_A,Sandy,Rainfed,880.3,206,0,3,999.9
Anuradhapura,0.802,OPV_Local,Sandy,Tube well,871.8,75.3,840,1,955.3
Anuradhapura,1.706,Hybrid_A,Loam,Tank,751.9,134.9,0,2,1934.3
Anuradhapura,1.132,OPV_Local,Loam,Canal,793.4,207.8,1036,1,1213.5
Anuradhapura,0.911,Hybrid_B,Loam,Rainfed,334.1,47,2055.8,2,765.5
Anuradhapura,0.576,Hybrid_A,Loam,Rainfed,292,85.7,0,1,1061.4
Anuradhapura,9.387,OPV_Local,Loam,Tank,379.1,137.5,1289.9,1,1109.7
Anuradhapura,2.595,Hybrid_B,Sandy,Tube well,976.1,213.2,1664.1,3,1032.1
Anuradhapura,1.795,Hybrid_B,Clay,Tube well,886.1,101.6,1063.2,0,1751.3
Anuradhapura,1.473,Hybrid_A,Loam,Rainfed,412.9,114.1,1660.4,2,1099.5
Anuradhapura,3.274,OPV_Local,Sandy,Rainfed,873.9,152.9,839.9,3,667.7
Anuradhapura,4.744,OPV_Local,Sandy,Rainfed,386.4,147.6,713.9,2,585.7
Anuradhapura,7.109,Hybrid_A,Loam,Rainfed,336.1,147.5,2010.6,0,1372.9
Anuradhapura,1.046,Hybrid_B,Loam,Tank,975.4,56,1188.4,2,1350.4
Anuradhapura,1.186,OPV_Local,Loam,Rainfed,294.1,116.1,672.5,2,500
Anuradhapura,3.365,OPV_Local,Loam,Tank,760.7,103.8,0,3,917.6
Anuradhapura,3.628,Hybrid_B,Loam,Tube well,409.9,56.9,1564.9,1,1279.9
Anuradhapura,3.899,OPV_Local,Loam,Rainfed,456.1,44.2,876.1,0,898.4
Anuradhapura,1.959,OPV_Local,Clay,Canal,807.6,95.4,1217.1,2,923.2
Anuradhapura,4.511,OPV_Local,Sandy,Tank,865.5,175.4,1145.6,2,951.8
Anuradhapura,1.557,OPV_Local,Clay,Rainfed,430.9,123.1,924.8,3,514.7
Anuradhapura,1.958,OPV_Local,Loam,Tank,749.4,99.1,1010.3,1,1182.5
Anuradhapura,2.038,Hybrid_B,Sandy,Canal,899.1,113,1414.9,2,1362
Anuradhapura,1.232,Hybrid_A,Sandy,Tank,905.1,82.6,2128.9,3,1262.8
Anuradhapura,5.117,Hybrid_B,Sandy,Rainfed,416.5,57.6,1273.2,2,749
Anuradhapura,0.528,Hybrid_A,Sandy,Canal,1071.9,89.6,1870.4,2,1396.1
Anuradhapura,2.953,Hybrid_B,Sandy,Rainfed,951.6,84.2,1137.3,3,862.7
Anuradhapura,0.551,OPV_Local,Loam,Tube well,873.3,66.6,675.5,1,1085.3
Anuradhapura,2.975,OPV_Local,Sandy,Rainfed,370.1,196,692.6,2,515.5
Anuradhapura,1.781,OPV_Local,Clay,Tank,916.8,211,1624.5,1,1037.2
Anuradhapura,7.501,OPV_Local,Loam,Tank,937.3,159.3,0,3,742.2
Anuradhapura,2.211,OPV_Local,Loam,Tank,395.4,150.7,1003.3,3,723.4
Anuradhapura,4.306,Hybrid_A,Sandy,Tank,971.9,110.5,1951,2,1511.2
Anuradhapura,0.845,OPV_Local,Loam,Rainfed,856.8,97.8,1558.6,1,1080.6
Anuradhapura,4.099,Hybrid_A,Sandy,Rainfed,335.1,54.8,1911.9,2,714
Anuradhapura,1.02,Hybrid_A,Loam,Rainfed,821.4,169.5,2089,2,1666
Anuradhapura,4.236,Hybrid_A,Loam,Tank,420.7,130.9,1936.2,1,1892.9
Anuradhapura,0.557,Hybrid_A,Loam,Rainfed,357.2,189.1,2167.2,1,1586.2
Anuradhapura,4.719,Hybrid_B,Loam,Rainfed,897.8,115,1078.8,2,1422.5
Anuradhapura,1.547,OPV_Local,Loam,Rainfed,358,94.7,1081.5,2,647.8
Anuradhapura,1.316,OPV_Local,Loam,Rainfed,347.8,74.5,595.7,2,558.1
Anuradhapura,1.617,OPV_Local,Loam,Tube well,930,130.7,1080.5,2,984.7
Anuradhapura,1.801,Hybrid_A,Loam,Rainfed,892.7,130.7,2238.4,3,1538.5
Anuradhapura,6.498,OPV_Local,Loam,Rainfed,323.8,65.4,792.2,2,539.3
Anuradhapura,0.365,OPV_Local,Loam,Tank,445.4,158.2,883.9,2,869
Anuradhapura,0.43,Hybrid_B,Sandy,Tank,897.5,65.1,1099.4,1,1106.4
Anuradhapura,1.63,Hybrid_A,Loam,Canal,429.4,87.8,1570.5,3,1350.5
Anuradhapura,0.98,Hybrid_B,Clay,Rainfed,827.8,121.5,1842.5,2,1213.7
Anuradhapura,0.813,Hybrid_B,Clay,Tube well,473,75.8,1657.2,1,1303.3
Anuradhapura,1.949,Hybrid_A,Loam,Tank,415.1,123.6,0,2,1547.5
Anuradhapura,0.897,OPV_Local,Loam,Rainfed,302.9,97.1,1123.5,2,578.9
Anuradhapura,1.252,OPV_Local,Loam,Rainfed,790.3,50,975.2,0,1015.4
Anuradhapura,1.798,OPV_Local,Loam,Canal,392.2,149.7,673.1,3,680
Anuradhapura,0.334,OPV_Local,Loam,Canal,987.4,60.5,1307.1,2,904
Anuradhapura,3.696,Hybrid_A,Loam,Canal,386.5,130.2,1970.6,2,1634.3
Anuradhapura,1.04,Hybrid_A,Clay,Tank,269.3,143.7,1869.8,2,1211.2
Anuradhapura,1.699,Hybrid_B,Loam,Tank,418.4,91.5,0,2,1351.6
Anuradhapura,4.602,Hybrid_B,Loam,Tank,741.5,130.2,1716.5,2,1690.9
Anuradhapura,0.615,Hybrid_A,Loam,Tank,393.8,179.6,1532.5,1,1752.8
Anuradhapura,4.22,OPV_Local,Loam,Tank,948,182.5,808.4,2,983.6
Anuradhapura,1.106,Hybrid_A,Loam,Canal,960.2,98.5,2491.3,3,1516
Anuradhapura,1.751,Hybrid_A,Clay,Canal,868.5,90.5,2046.1,3,1447.7
Anuradhapura,1.383,Hybrid_B,Clay,Rainfed,454.3,123,1818.1,3,839.1
Anuradhapura,0.976,OPV_Local,Loam,Rainfed,381.6,212,893.7,2,776.1
Anuradhapura,1.841,OPV_Local,Sandy,Canal,901.4,64.9,900.5,1,869.4
Anuradhapura,0.276,Hybrid_B,Clay,Rainfed,395.9,131.9,1552.2,2,1094
Anuradhapura,1.83,Hybrid_A,Loam,Tube well,348.6,134.6,0,1,1628.3
Anuradhapura,1.899,OPV_Local,Sandy,Tank,332.4,171.8,1116.4,1,759.2
Anuradhapura,1.26,Hybrid_A,Loam,Rainfed,451.2,158.2,1909.9,2,1292.3
Anuradhapura,0.5,OPV_Local,Clay,Rainfed,421.5,93.4,0,1,640.3
Anuradhapura,1.205,Hybrid_B,Sandy,Tank,755.5,121.6,0,1,1304.6
Anuradhapura,1.419,OPV_Local,Loam,Tube well,1021.4,189.2,892.4,2,964.9
Anuradhapura,2.921,OPV_Local,Loam,Rainfed,966.6,67.5,1124.3,1,983.6
Anuradhapura,3.062,Hybrid_B,Clay,Tube well,790.8,173.3,1944.2,0,1933.2
Anuradhapura,1.332,Hybrid_B,Loam,Tube well,844.7,97,1601.2,1,1800.9
Anuradhapura,3.404,OPV_Local,Loam,Tube well,350.8,85,0,3,566.2
Anuradhapura,4.294,Hybrid_B,Sandy,Rainfed,264.9,60.5,1104.8,1,700.3
Anuradhapura,1.544,OPV_Local,Sandy,Tank,887.4,176.6,901,3,737.6
Anuradhapura,0.469,OPV_Local,Sandy,Rainfed,854.3,123,1129.4,2,706.3
Anuradhapura,1.783,OPV_Local,Clay,Rainfed,958,166.8,977.8,2,829.5
Anuradhapura,7.108,Hybrid_A,Loam,Tube well,333.7,199.9,1734,3,1188.8
Anuradhapura,2.728,OPV_Local,Loam,Rainfed,720.1,165,1276.1,1,997.6
Anuradhapura,1.283,Hybrid_A,Sandy,Canal,915.6,154.8,1651.6,2,1732.5
Anuradhapura,4.557,Hybrid_A,Sandy,Tank,431.7,142.1,1721.5,1,1387.4
Anuradhapura,4.406,OPV_Local,Sandy,Canal,456.6,87.3,1062.3,0,967
Anuradhapura,2.628,OPV_Local,Loam,Tube well,843.4,159.4,1031.2,1,1126.6
Anuradhapura,1.7,Hybrid_B,Loam,Canal,413.6,141.8,0,3,1047.4
Anuradhapura,4.687,Hybrid_B,Loam,Rainfed,743.4,75.4,1856.3,2,1444.4
Anuradhapura,0.408,OPV_Local,Sandy,Tank,431.1,117.9,1218.6,2,647.8
Anuradhapura,1.248,OPV_Local,Loam,Tube well,1012.3,208.9,0,3,839.2
Anuradhapura,0.628,Hybrid_A,Loam,Tank,699.8,174.7,0,1,2158.6
Anuradhapura,1.348,OPV_Local,Clay,Tank,888.4,118.9,1493,3,700.5
Anuradhapura,5.672,OPV_Local,Loam,Tank,216.3,179.2,1225.1,2,768.3
Anuradhapura,4.153,OPV_Local,Sandy,Tank,858.7,146.5,300,2,704.8
Anuradhapura,0.351,Hybrid_A,Sandy,Tank,895.5,170.3,2014.3,2,1523.4
Anuradhapura,4.959,OPV_Local,Sandy,Tube well,359.9,124.4,643.7,2,656.4
Anuradhapura,1.317,OPV_Local,Clay,Tube well,798.2,137.7,904.7,1,1104.4
Anuradhapura,1.386,OPV_Local,Sandy,Canal,852.4,143.1,1094.8,1,1118.3
Anuradhapura,1.488,OPV_Local,Loam,Tank,354,57.2,808.4,0,796.2
Anuradhapura,5.296,OPV_Local,Sandy,Rainfed,405,91.4,1378.3,2,698.9
Anuradhapura,0.568,Hybrid_B,Loam,Tube well,868.4,217.3,1257.2,1,2046.5
Anuradhapura,0.318,OPV_Local,Clay,Canal,337.6,47.4,1688.5,3,449.5
Anuradhapura,9.6,Hybrid_B,Loam,Rainfed,797.2,189.9,1940.7,2,1507
Anuradhapura,0.877,Hybrid_A,Sandy,Rainfed,933.1,80.9,2381.7,1,1537.3
Anuradhapura,0.94,OPV_Local,Loam,Tank,329.4,126.9,1080,2,834.7
Anuradhapura,0.785,OPV_Local,Loam,Tank,889.2,45.2,1066.9,2,675.1
